Date,Open,High,Low,Close,Volume,MA5,MA10,MA20,MA60,EMA12,EMA26,MACD,MACD_Signal,MACD_Histogram,RSI,BB_Middle,BB_Upper,BB_Lower,Price_Change,Price_Change_Abs,Volume_MA5,Volume_MA20
2021-09-27,1822.0152291924721,1866.617529440566,1827.2366099269677,1832.4146051763125,475982,1865.656078901015,1866.4776881711045,1851.3060321356854,1781.3786350680975,1857.9239823231783,1837.2170325466302,20.706949776548072,25.87860498054527,-5.171655203997197,52.77128146411131,1851.3060321356854,1908.800884064657,1793.8111802067137,-0.013782010129505973,0.013782010129505973,338121.0,343359.6
2021-09-28,1853.4953314734205,1851.713306381447,1837.3930470338282,1843.6792021349777,103728,1857.3292218461115,1864.0395906603976,1853.490688789235,1783.7609055422824,1855.7324776788398,1837.6957117753966,18.03676590344321,24.31023716512486,-6.2734712616816495,49.59333821641217,1853.490688789235,1905.86756380783,1801.11381377064,0.006147406229378483,0.006147406229378483,329351.2,332601.1
2021-09-29,1844.6228757106605,1862.3619006025092,1836.7769307296846,1841.9065592493873,268376,1850.6107580853427,1861.5436644296929,1854.9879680840618,1785.963057935372,1853.605413305078,1838.0076264030997,15.597786901978225,22.567747112495535,-6.969960210517311,43.445739694066205,1854.9879680840618,1903.9680689019594,1806.007867266164,-0.0009614703488207699,0.0009614703488207699,288510.4,326501.55
2021-09-30,1828.2358399087827,1834.5293025617116,1821.6945440962404,1829.7623809345414,335189,1841.1569258128318,1858.1655863919036,1855.6068064869992,1788.2963757627099,1849.9372544788416,1837.3968674795028,12.540386999338807,20.56227508986419,-8.021888090525383,32.49601681370291,1855.6068064869992,1902.8691710002568,1808.3444419737416,-0.006593265143588489,0.006593265143588489,334955.0,323475.05
2021-10-01,1807.2339481545284,1833.2079097564983,1791.1197979282567,1805.1346902967218,232019,1830.579487558388,1850.8467812484955,1854.7361207577237,1789.896333292019,1843.0445522969771,1835.0070765770745,8.037475719902659,18.057315215871885,-10.019839495969226,28.858626511785772,1854.7361207577237,1905.1024366639845,1804.369804851463,-0.013459502115920174,0.013459502115920174,283058.8,318037.2
2021-10-02,1800.3920527999137,1808.4328022929465,1787.2214301056242,1800.1738144396911,443524,1824.1313294110637,1844.8937041560391,1854.3286580374292,1791.43345511451,1836.449054165087,1832.4268349372683,4.022219227818823,15.250296018261274,-11.22807679044245,30.52128993043695,1854.3286580374292,1906.3796266030247,1802.2776894718338,-0.0027482026043249563,0.0027482026043249563,276567.2,321023.15
2021-10-03,1824.7878882802722,1832.7973057444176,1804.69561780948,1830.6128318511269,428274,1821.5180553542937,1839.4236386002026,1854.8051978923318,1793.5528855370528,1835.5511738090931,1832.2924643382948,3.258709470798294,12.851978708768678,-9.593269237970384,41.09274146695436,1854.8051978923318,1905.737043907942,1803.8733518767215,0.01690893244156544,0.01690893244156544,341476.4,322508.05
2021-10-04,1825.4792219040983,1836.7776820556853,1813.4340330979499,1818.182727886218,121414,1816.7732890816599,1833.6920235835016,1853.452468453725,1795.2622337431956,1832.879105205574,1831.247298675178,1.6318065303960338,10.60794427309415,-8.976137742698116,39.33247662317058,1853.452468453725,1906.832565035266,1800.072371872184,-0.006790132653194392,0.006790132653194392,312084.0,312072.8
2021-10-05,1793.7871610213244,1816.1092519989613,1793.1076709793372,1796.8022360726784,193005,1810.1812601092872,1825.669092961059,1850.057573970429,1795.9352612247235,1827.328817646667,1828.6958125564743,-1.3669949098073175,8.212956436513856,-9.579951346321174,31.405915960624142,1850.057573970429,1908.7934640850306,1791.3216838558276,-0.011759264613846576,0.011759264613846576,283647.2,315267.35
2021-10-06,1801.5282749562236,1807.8110753076921,1781.0661301805403,1797.7209763880905,453886,1808.6985173275611,1819.6390024429747,1845.5906530501125,1796.7398982234834,1822.7737651453476,1826.4013802477052,-3.627615102357595,5.844842128739566,-9.472457231097161,34.62032586944396,1845.5906530501125,1906.0415287878327,1785.1397773123922,0.0005113196638826256,0.0005113196638826256,328020.6,332660.15
2021-10-07,1791.692049123195,1800.2791612939204,1786.7491874416341,1794.6528744346358,277857,1807.59432932655,1815.862829368807,1841.1702587699554,1797.2847039369483,1818.4474742667765,1824.0496390763667,-5.602164809590249,3.5554407410736033,-9.157605550663853,24.671653549736476,1841.1702587699554,1902.9982297074796,1779.342287832431,-0.0017066619312742226,0.0017066619312742226,294887.2,323943.25
2021-10-08,1747.757870383517,1766.0694253848255,1732.838706211654,1754.8624210226255,399117,1792.4442471608497,1806.9811512575718,1835.5103709589844,1797.2814862546272,1808.665158383061,1818.9246599612748,-10.259501578213758,0.792452277216131,-11.05195385542989,21.13221327438788,1835.5103709589844,1906.9513351686358,1764.069406749333,-0.022171671178776164,0.022171671178776164,289055.8,329974.05
2021-10-09,1750.432225366194,1768.9629152042498,1747.2851514389768,1751.7768941759841,449235,1779.163080418803,1797.9681847502313,1829.7559245899622,1797.542916013694,1799.9131177358183,1813.9507513845865,-14.037633648768178,-2.1735649079807313,-11.864068740787447,20.248211297796885,1829.7559245899622,1908.7082243610648,1750.8036248188596,-0.0017582727908911355,0.0017582727908911355,354620.0,331941.45
2021-10-10,1755.592513362577,1757.4057150720703,1730.0779982001484,1756.8978762841891,304390,1771.182208461105,1790.6817342851962,1824.42366033855,1797.6906786629488,1793.2953882817214,1809.7246124882608,-16.429224206539402,-5.024696767692466,-11.404527438846937,24.283185973207125,1824.42366033855,1908.0355693147897,1740.8117513623104,0.0029233072574654795,0.0029233072574654795,376897.0,330813.9
2021-10-11,1757.1616828906056,1777.5742138116525,1750.2256374825083,1759.154680649389,299268,1763.4689493133646,1786.083733320463,1818.4652572844793,1798.108296382137,1788.042971722901,1805.9786916113073,-17.93571988840631,-7.606901391835235,-10.328818496571076,28.85841017361706,1818.4652572844793,1902.8851304476811,1734.0453841212775,0.0012845392983074078,0.0012845392983074078,345973.4,321382.3
2021-10-12,1789.4534634161357,1796.8074643308062,1773.4176219887838,1786.9688368687796,345389,1761.9321418001934,1784.7632355633716,1814.8284698597058,1798.9389237526736,1787.8777202068823,1804.5705542229719,-16.69283401608959,-9.424087916686107,-7.268746099403485,35.06126253938855,1814.8284698597058,1898.0260331353895,1731.6309065840221,0.015811091841635427,0.015811091841635427,359479.8,317263.8
2021-10-13,1800.993384964948,1819.5999059425178,1795.1382261732324,1802.2572063370837,336232,1771.411098863085,1781.9276730119673,1810.675655806085,1800.2092225615643,1790.0899488422979,1804.3991951203134,-14.309246278015507,-10.401119588951987,-3.9081266890635202,40.24978314620238,1810.675655806085,1887.0730871731923,1734.2782244389775,0.008555476263980788,0.008555476263980788,346902.8,326696.55
2021-10-14,1804.4929408100422,1811.2001634233268,1792.7638376809925,1801.0750520099875,237161,1781.270730429886,1780.2169054243445,1806.954464503923,1801.2720748948843,1791.7799647142501,1804.1529622973262,-12.372997583076085,-10.795495187776808,-1.5775023952992768,42.54345715474018,1806.954464503923,1877.047443166009,1736.8614858418368,-0.0006559298655816059,0.0006559298655816059,304488.0,314925.6
2021-10-15,1787.6214771984712,1807.208239497185,1771.4685173860978,1786.0388222006607,301926,1787.0989196131802,1779.1405640371424,1802.404828499101,1801.9207769809148,1790.8967120198517,1802.8111741420178,-11.914462122166015,-11.01928857465465,-0.895173547511364,44.776041386644096,1802.404828499101,1864.7275123471068,1740.0821446510954,-0.008348474869243505,0.008348474869243505,303995.2,324873.6
2021-10-16,1832.1258752949716,1840.8987109565228,1817.3031911318064,1826.49356529209,424379,1800.56669654172,1782.0178229275425,1800.8284126852584,1803.0882631396341,1796.3731509848114,1804.5654253383193,-8.192274353507855,-10.453885730425291,2.261611376917436,56.029286721887686,1800.8284126852584,1858.660955502446,1742.9958698680707,0.02265053961233776,0.02265053961233776,329017.4,321517.55
2021-10-17,1822.981783486432,1847.3897880429038,1803.7212982014796,1819.3917504206074,129400,1807.0512792520858,1784.4917105261397,1800.1772699474732,1804.2448968526976,1799.9144739749338,1805.663671640711,-5.749197665777274,-9.512948117495688,3.7637504517184137,47.12174682082826,1800.1772699474732,1856.7928610785557,1743.5616788163907,-0.0038882233184034387,0.0038882233184034387,285819.6,304188.45
2021-10-18,1827.5003121916332,1830.4059070213443,1812.8482821318821,1823.4190521527767,246477,1811.2836484152244,1791.3473736391547,1799.1642624483634,1805.6076668773808,1803.5305629253712,1806.9788850119753,-3.448322086604094,-8.300022911317368,4.851700824713275,51.40364557934829,1799.1642624483634,1853.1672509777452,1745.1612739189816,0.0022135429223739678,0.0022135429223739678,267868.6,311325.9
2021-10-19,1824.3739951341095,1829.0406353959922,1801.234519380907,1825.2237682688422,479384,1816.1133916669955,1798.6920610484406,1798.3301228993357,1807.1399713785706,1806.867979132059,1808.3303578458174,-1.4623787137584259,-6.93249407180558,5.470115358047154,58.51198445203012,1798.3301228993357,1850.0190941143828,1746.6411516842886,0.0009897429304221994,0.0009897429304221994,316313.2,321876.3
2021-10-20,1833.422783332469,1834.130017490727,1794.021335744054,1828.7045970269373,152763,1824.6465466322509,1805.8727331227153,1798.2772337039557,1808.8453671013192,1810.2274588081941,1809.8395607481225,0.3878980600716204,-5.468415645430141,5.856313705501761,59.13905421902056,1798.2772337039557,1849.8327779523,1746.7216894556116,0.001907069598045208,0.001907069598045208,286480.6,312755.0
2021-10-21,1821.2723518814723,1834.3297189718596,1818.9548323528516,1824.8861597929297,304670,1824.3250655324186,1812.4458810370695,1799.2648071787662,1810.4013611202458,1812.4826435750765,1810.9541236403304,1.5285199347461003,-4.069028529394893,5.597548464140993,58.87843244937547,1799.2648071787662,1852.11390991945,1746.4157044380825,-0.0020880557965543556,0.0020880557965543556,262538.8,316387.55
2021-10-22,1820.0751058559201,1823.356472279788,1803.468037883562,1817.9773512001302,248496,1824.0421856883233,1815.5467324702047,1800.1549840167881,1811.6655127193767,1813.3279832097003,1811.474362718834,1.8536204908662057,-2.8844987253426733,4.738119216208879,72.97078499760386,1800.1549840167881,1853.664188538991,1746.6457794945852,-0.003785884700656328,0.003785884700656328,286358.0,306636.15
2021-10-23,1807.2622042675657,1816.9107948535552,1785.4294340190743,1805.8087990693718,468954,1820.5201350716422,1815.9018917434332,1798.9147823777002,1812.9597180645465,1812.1711856496497,1811.0546913373923,1.1164943122573732,-2.084300117822664,3.200794430080037,68.44546858546832,1798.9147823777002,1850.569280788181,1747.2602839672195,-0.006693456396871689,0.006693456396871689,330853.4,308670.15
2021-10-24,1807.5119463845876,1823.2371961965787,1787.8055440070743,1812.5066035670852,451667,1817.976702131291,1817.0450468991432,1798.6309761617438,1814.106944170774,1812.2227884061783,1811.1622403914437,1.0605480147346498,-1.4553304913112013,2.5158785060458513,68.78156456782312,1798.6309761617438,1849.9006700691234,1747.3612822543641,0.0037090330389160098,0.0037090330389160098,325310.0,325182.8
2021-10-25,1800.2287737005868,1824.3204989815279,1787.007726231104,1802.7478955872832,209955,1812.78536184336,1818.7159542378056,1798.928259137474,1814.777676594815,1810.7651125878867,1810.5389555911354,0.22615699675134238,-1.1190329936986927,1.345189990450035,64.0132696699623,1798.928259137474,1850.222250537581,1747.634267737367,-0.005384095131348188,0.005384095131348188,336748.4,326030.3
2021-10-26,1790.427022095542,1797.8552145037233,1779.3264856638964,1785.1310367522133,251628,1804.8343372352167,1814.5797013838178,1798.2987621556804,1815.0327716292209,1806.8214086131677,1808.656887528993,-1.835478915825206,-1.2623221781239955,-0.5731567377012106,49.3677814936043,1798.2987621556804,1849.9628184082828,1746.634705903078,-0.009772225433291037,0.009772225433291037,326140.0,315917.4
2021-10-27,1790.2696238883987,1797.9888570434189,1773.4789611011183,1787.625459959658,455281,1798.7639589871221,1811.403072337723,1797.9473914319315,1814.8637659570632,1803.868185743397,1807.0990040053384,-3.230818261941522,-1.6560213948875009,-1.574796867054021,44.48072655040973,1797.9473914319315,1849.8110538353915,1746.0837290284715,0.0013973333923895659,0.0013973333923895659,367497.0,324788.6
2021-10-28,1788.1881723337694,1801.2943674640242,1779.5698456514633,1783.973841167596,312338,1794.3969674067673,1807.4585512392048,1799.4029624391799,1814.780450121744,1800.8075173471198,1805.3860289803206,-4.578511633200833,-2.2405194425501676,-2.3379921906506653,43.66719606876636,1799.4029624391799,1847.6857025452232,1751.1202223331366,-0.0020427202866893923,0.0020427202866893923,336173.8,320449.65
2021-10-29,1817.6535871096894,1832.0746931395515,1800.182744991733,1811.796906734568,234308,1794.2550280402636,1806.1158650857774,1802.403963067109,1815.492862454935,1802.4981926374965,1805.8609088139685,-3.3627161764720768,-2.4649587893345495,-0.8977573871375273,58.71337818471598,1802.403963067109,1845.3936964664895,1759.4142296677287,0.015596117456947667,0.015596117456947667,292702.0,309703.3
2021-10-30,1775.0141936992807,1781.4410440734919,1760.3335960169295,1766.2327619719522,300288,1786.9520013171975,1799.8686815802787,1802.8707073514972,1815.9132841240994,1796.918895612028,1802.9254905293747,-6.006594917346547,-3.173286014936949,-2.833308902409598,30.296248755356117,1802.8707073514972,1843.939972192208,1761.8014425107865,-0.025148593969473554,0.025148593969473554,310768.6,309498.2
2021-10-31,1790.893816587747,1791.9609704953355,1770.9144986269594,1785.5549706226384,392456,1787.0367880912825,1795.9355626632496,1804.1907218501594,1816.213978590607,1795.1705994598144,1801.6387853510978,-6.468185891283383,-3.832265990206236,-2.635919901077147,39.75496645518535,1804.1907218501594,1840.7985910831483,1767.5828526171706,0.010939786118061567,0.010939786118061567,338934.2,314157.6
2021-11-01,1803.0501194578292,1815.8880380563714,1790.111569443949,1806.6919302771987,475831,1790.8500821547907,1794.8070205709566,1805.1768765205804,1816.756797052762,1796.9431118932582,1802.013092382661,-5.069980489402724,-4.079808890045534,-0.9901715993571898,45.41086835304879,1805.1768765205804,1840.8828663676543,1769.4708866735066,0.011837753528915362,0.011837753528915362,343044.2,320679.7
2021-11-02,1769.8692550359058,1785.2283070650662,1758.755561057779,1774.116961373408,209602,1788.878706195953,1791.63783680136,1803.7698642723967,1816.7248859000074,1793.431396428666,1799.9467123079014,-6.515315879235459,-4.56691028788352,-1.9484055913519391,38.004076221358005,1803.7698642723967,1842.082866909801,1765.4568616349925,-0.018030173466703214,0.018030173466703214,322497.0,314348.2
2021-11-03,1774.0401436322522,1792.7293713191077,1753.7630929428317,1770.0403033882017,314529,1780.5273855266798,1787.3912067834717,1802.2181268413074,1816.5884643686861,1789.832766730133,1797.731422758294,-7.898656028160985,-5.233259435939013,-2.6653965922219722,36.26857117753872,1802.2181268413074,1843.3973827224845,1761.0388709601302,-0.0022978518744617427,0.0022978518744617427,338541.2,318216.6
2021-11-04,1768.1607573889967,1773.067068695513,1749.6836255422643,1760.5831152923013,398784,1779.3974561907496,1783.1747287539736,1800.9453414958894,1816.6967634557031,1785.332820355082,1794.9796962793316,-9.64687592424957,-6.115982733601125,-3.5308931906484453,35.33581130690253,1800.9453414958894,1845.6526408721804,1756.2380421195983,-0.005342922462159505,0.005342922462159505,358240.4,323059.5
2021-11-05,1750.1196969595564,1758.050749140072,1730.1613432056404,1744.5409067009932,462315,1771.1946434064205,1779.1157157488517,1796.8477085663344,1815.7674417862615,1779.057141331376,1791.2434896438992,-12.18634831252325,-7.330055849385551,-4.8562924631377,33.92269057043373,1796.8477085663344,1846.4502637766413,1747.2451533560275,-0.009111872340457294,0.009111872340457294,372212.2,324956.3
2021-11-06,1728.1576857123134,1739.546540110011,1720.0098352269624,1729.3379531647315,424437,1755.723847983927,1773.2869650693588,1792.345018703541,1814.6094402622332,1771.4080354595847,1786.657894349146,-15.249858889561438,-8.914016457420729,-6.3358424321407085,33.47789252935124,1792.345018703541,1849.1564574652937,1735.5335799417883,-0.008714587017057185,0.008714587017057185,361933.4,339708.15
2021-11-07,1713.4597034585918,1728.0717897499833,1696.127488891722,1713.6335877121996,214124,1743.6271732516857,1766.252939723819,1786.855745481512,1813.1702322397034,1762.5196588830638,1781.248686450113,-18.729027567049116,-10.877018679346406,-7.852008887702709,29.437980888149596,1786.855745481512,1851.6762496792549,1722.0352412837692,-0.009081143118262358,0.009081143118262358,362837.8,338090.5
2021-11-08,1732.782578149342,1755.2367210569964,1729.9231989626112,1741.6931941456871,346921,1737.9577514031826,1759.242568464931,1782.6792167753542,1811.9991025862505,1759.315587385006,1778.3186499831183,-19.003062598112365,-12.502227463099599,-6.500835135012766,38.200951673478066,1782.6792167753542,1847.853876705859,1717.5045568448495,0.016374332666383218,0.016374332666383218,369316.2,331467.35
2021-11-09,1753.141314904098,1763.411419394633,1749.7832467275975,1755.412905098995,302301,1736.9237093645213,1758.1605827776355,1779.0146321789568,1810.9662241233043,1758.7151747256196,1776.62192813985,-17.90675341423048,-13.583132653325777,-4.323620760904703,44.1690298914352,1779.0146321789568,1841.478566920057,1716.5506974378568,0.0078772260231732,0.0078772260231732,350019.6,338944.25
2021-11-10,1779.248344987433,1784.367100571038,1757.455767597892,1774.3374324915826,185802,1742.883014522639,1757.03882896453,1776.4871958138897,1810.1627079167931,1761.1185989973062,1776.4527062399784,-15.33410724267219,-13.93332757119506,-1.40077967147713,47.550685980826934,1776.4871958138897,1835.108550626932,1717.8658410008475,0.010780670084865607,0.010780670084865607,294717.0,333000.85
2021-11-11,1782.8465920742647,1791.673629867039,1768.6622578800623,1782.9271885044755,340324,1753.6008615905878,1754.6623547872575,1774.7346876791066,1809.7394432444414,1764.4737666137937,1776.93229751883,-12.458530905036241,-13.638368237963297,1.1798373329270557,49.810525158956175,1774.7346876791066,1830.1409674052488,1719.3284079529644,0.00484110623807954,0.00484110623807954,277894.4,337592.25
2021-11-12,1771.5341869533727,1781.0392900735565,1742.2188246363728,1767.4331397437709,454168,1764.3607719969023,1753.9939726242937,1772.815904712827,1808.8452949942864,1764.9290547876365,1776.2286562021588,-11.299601414522385,-13.170614873275115,1.8710134587527296,41.5936097683753,1772.815904712827,1826.3163087433886,1719.3155006822653,-0.008690230796077003,0.008690230796077003,325903.2,336852.95
2021-11-13,1759.599964028404,1789.3696148757185,1746.9468255202542,1760.5590303309043,255194,1768.1339392339455,1753.0458453185643,1770.2185260510178,1807.4339902221623,1764.2567433327547,1775.0679431746585,-10.811199841903772,-12.698731867000847,1.8875320250970749,48.7401745184675,1770.2185260510178,1820.556007587097,1719.8810445149386,-0.0038893179370073083,0.0038893179370073083,307557.8,327029.3
2021-11-14,1769.601878693141,1781.2539546286075,1759.7511698643032,1763.856337852532,272296,1769.8226257846532,1753.3731675745871,1768.2739481642802,1805.7532604240612,1764.1951424896436,1774.237453891538,-10.042311401894494,-12.167447773979577,2.125136372085082,44.81277084857359,1768.2739481642802,1816.270734500168,1720.2771618283925,0.0018728752997325682,0.0018728752997325682,301556.8,330146.35
2021-11-15,1743.9997150447969,1766.3365716577584,1741.0658019858822,1748.350573094935,325612,1764.6252539053235,1753.7541342139812,1766.4349249814163,1803.4414467290699,1761.7575164289192,1772.3199071658637,-10.562390736944508,-11.846436366572563,1.2840456296280554,35.66714637697518,1766.4349249814163,1814.5306057840376,1718.339244178795,-0.008790832010998728,0.008790832010998728,329518.8,333845.55
2021-11-16,1760.9476912698515,1770.5813060115606,1751.3080759439777,1761.6846836587806,499547,1760.3767529361844,1756.9888072633862,1765.1378861663725,1801.418512122753,1761.7463113873594,1771.5321128320056,-9.785801444646268,-11.434309382187305,1.6485079375410372,46.62683918342593,1765.1378861663725,1812.2157695816034,1718.0600027511416,0.007626680122992502,0.007626680122992502,361363.4,336058.85
2021-11-17,1742.0495787700277,1772.263939684226,1745.7917912248402,1753.1729488129952,318174,1757.5247147500293,1760.9427433734659,1763.5978415486425,1799.5037249822687,1760.427332529765,1770.1721747565234,-9.744842226758465,-11.096415951101537,1.3515737243430728,45.53105456606552,1763.5978415486425,1810.0928566388784,1717.1028264584065,-0.0048315881523745,0.0048315881523745,334164.6,336350.65
2021-11-18,1750.5369612956988,1757.0947555827,1736.990012581788,1754.9411870412914,473555,1756.401146092107,1762.2675426630262,1760.7550555639787,1797.6383144070167,1759.583310146923,1769.043953444284,-9.460643297361003,-10.76926142035343,1.3086181229924279,48.441701156391524,1760.7550555639787,1801.430004982681,1720.0801061452762,0.001008593150774617,0.001008593150774617,377836.8,348313.0
2021-11-19,1754.0719709662067,1768.2960363373784,1754.1647928694665,1766.033176972582,142262,1756.8365139161167,1763.3295698503848,1760.7450763140102,1796.0131480013524,1760.5755973508706,1768.8209329648987,-8.245335614028136,-10.264476259088372,2.0191406450602365,56.103046080140096,1760.7450763140102,1801.4144647243043,1720.0756879037162,0.006320433991289898,0.006320433991289898,351830.0,340411.7
2021-11-20,1775.0067550150281,1784.7619098459402,1751.6119995663707,1765.241330704414,478358,1760.2146654380126,1762.419959671668,1759.729394318099,1794.1284578175794,1761.293402482185,1768.5557772419,-7.26237475971493,-9.664055959213684,2.4016811994987535,61.10410648411357,1759.729394318099,1798.7720140250738,1720.686774611124,-0.00044837564689781395,0.00044837564689781395,382379.2,344706.8
2021-11-21,1767.5378222840518,1770.4037308192694,1745.90638324174,1767.7236444193795,206435,1761.4224575901324,1760.8996052631585,1757.7809800252078,1792.5954421351646,1762.2826704725226,1768.4941377735652,-6.211467301042603,-8.973538227579468,2.7620709265368646,68.21888008907348,1757.7809800252078,1790.2999659463383,1725.2619941040773,0.0014062177628568762,0.0014062177628568762,323756.8,331237.0
2021-11-22,1783.4625830557445,1790.1224041631053,1775.1758172339473,1780.6984833797776,186314,1766.927564503489,1762.226139626759,1758.1100561255266,1790.8518587346693,1765.1158724582542,1769.3981633740254,-4.2822909157712274,-8.03528876521782,3.752997849446592,64.62402604698352,1758.1100561255266,1791.4479844770406,1724.7721277740127,0.007339857110221448,0.007339857110221448,297384.8,330072.6
2021-11-23,1772.6068049429339,1773.6057077573178,1742.6985556585653,1766.2573174846082,290664,1769.190790592152,1762.7959683421293,1757.9209068303467,1789.0311660585257,1765.2914793853856,1769.1655081229576,-3.8740287375719618,-7.203036759688648,3.3290080221166862,54.043955349003625,1757.9209068303467,1791.0158722160936,1724.8259414445997,-0.008109832197846334,0.008109832197846334,260806.6,328879.35
2021-11-24,1769.584720882398,1784.3721820203648,1746.8734445108705,1772.8393503301374,264998,1770.5520252636634,1763.69426958989,1758.5337185822386,1787.294629525743,1766.4526902999628,1769.4376445827486,-2.984954282785793,-6.359420264308078,3.3744659815222846,49.38471689843002,1758.5337185822386,1792.2836544843824,1724.7837826800949,0.0037265424354493426,0.0037265424354493426,285353.8,322190.05
2021-11-25,1792.051133920847,1791.2239652326436,1776.360285718436,1786.0834524129496,448431,1774.7204496053705,1767.4675575216916,1760.6108458678366,1786.0956557064767,1769.4728075481146,1770.6706673849858,-1.1978598368712028,-5.327108178820703,4.1292483419495,51.248585297774135,1760.6108458678366,1795.816785014616,1725.4049067210572,0.007470559630992968,0.007470559630992968,279368.4,321495.85
2021-11-26,1783.4205747380825,1788.829703509481,1754.5735535780184,1779.9778989733265,219318,1777.1713005161596,1769.296879053146,1763.1428431582663,1785.2217106030935,1771.0889754596856,1771.360091947085,-0.2711164873994676,-4.315909840536456,4.044793353136988,55.36077415499737,1763.1428431582663,1796.0903131214413,1730.1953731950912,-0.003418403228233613,0.003418403228233613,281945.0,311239.9
2021-11-27,1782.5573313895388,1793.8791140921219,1775.2074664712518,1781.2976480558407,492278,1777.2911334513726,1772.1093489774307,1766.5260461754483,1784.182018035108,1772.6595404744787,1772.0962072144002,0.5633332600784797,-3.340061220413469,3.903394480491949,59.303938318712675,1766.5260461754483,1790.830276925036,1742.2218154258605,0.0007414412747908106,0.0007414412747908106,343137.8,325147.6
2021-11-28,1770.7400004909898,1782.0514137350137,1757.8069655217287,1761.5662937551792,487102,1776.3529287054866,1772.7718596488194,1767.519701155923,1782.8430136102043,1770.952887133048,1771.3162136248284,-0.36332649178029897,-2.744714274686835,2.381387782906536,49.104645670016794,1767.519701155923,1789.0113683455334,1746.0280339663127,-0.011076955231034469,0.011076955231034469,382425.4,332156.65
2021-11-29,1773.4793330563418,1801.858551010251,1771.0556837024967,1774.6298933127723,117528,1776.7110373020137,1773.6315312828385,1768.4805505666118,1781.9241388165085,1771.5185803914671,1771.561671379491,-0.043090988023777754,-2.2043896173542237,2.161298629330446,60.47463700226814,1768.4805505666118,1789.4039775941553,1747.5571235390682,0.007415900045263157,0.007415900045263157,352931.4,322918.0
2021-11-30,1772.203193339338,1781.4602677931694,1765.7378059581267,1776.8895894762745,100068,1774.8722647146787,1774.7963571600244,1768.6081584158462,1781.4533871361673,1772.3448894814376,1771.9563319792526,0.3885575021849945,-1.6858001934463802,2.0743576956313747,56.64734768110251,1768.6081584158462,1789.7123347921388,1747.5039820395536,0.0012733337649823984,0.0012733337649823984,283258.8,318631.3
2021-12-01,1765.5304657982135,1775.8219449723606,1760.4526950938848,1770.2908286497513,431397,1772.934850649964,1775.0530755830616,1767.9763404231103,1780.9553373730018,1772.0288801227166,1771.8329613622525,0.19591876046411016,-1.3094564026642823,1.5053751631283925,57.610974659482494,1767.9763404231103,1788.004728772472,1747.9479520737486,-0.0037136583306046633,0.0037136583306046633,325674.6,323184.95
2021-12-02,1781.7521598368664,1798.6849691917112,1776.0188974352725,1786.349945413525,442898,1773.9453101215004,1775.6182217864364,1768.922180706598,1780.2176225990415,1774.2321209366871,1772.9082935141987,1.3238274224884208,-0.7827996376337417,2.1066270601221624,62.39042205541895,1768.922180706598,1790.5642432161717,1747.2801181970244,0.009071456793357635,0.009071456793357635,315798.6,322621.45
2021-12-03,1768.6376003804653,1808.2769676175444,1762.6461812500029,1773.5664453104444,275040,1776.3453404325533,1776.34913456902,1769.5725514555747,1779.4740178894456,1774.1297093018807,1772.9570454991058,1.1726638027748777,-0.39170694955201785,1.5643707523268955,52.932656238521915,1769.5725514555747,1790.9364013856048,1748.2087015255447,-0.007156212664770623,0.007156212664770623,273386.2,323613.75
2021-12-04,1758.997380059511,1768.6152450462632,1735.5933992220287,1749.4109753570413,453082,1771.3015568414073,1774.0062970717104,1768.8502833308005,1778.684163544185,1770.3268271565207,1771.2128921552492,-0.8860649987284432,-0.49057855938730294,-0.3954864393411403,44.785828521631444,1768.8502833308005,1791.9352409582757,1745.7653257033253,-0.013619715245105968,0.013619715245105968,340497.0,332653.05
2021-12-05,1728.326750694548,1738.909501952458,1720.010242373433,1727.574798302326,142129,1761.4385986066177,1768.1554316606482,1767.8114945911698,1777.515060576089,1763.749591948183,1767.9804407587362,-4.230848810553198,-1.238632609620482,-2.992216200932716,38.271210696499104,1767.8114945911698,1796.070423053798,1739.5525661285415,-0.012482016725806067,0.012482016725806067,348909.2,323478.9
2021-12-06,1740.5621923835872,1747.9580359046633,1731.2933852207698,1742.2567134586886,354935,1755.831775568405,1764.3833131091844,1766.840096081165,1776.6417912264899,1760.4429952574915,1766.0749794772512,-5.631984219759715,-2.1173029316483287,-3.5146812881113867,38.880804644485195,1766.840096081165,1797.2403389993037,1736.4398531630263,0.008498569885825313,0.008498569885825313,333616.8,316248.3
2021-12-07,1716.8299659975116,1730.6838524870227,1706.5960127606788,1718.2278371357797,476140,1742.207353912856,1758.0763320171784,1765.0928404973045,1776.0312148283758,1753.948355546459,1762.5307467112164,-8.582391164757382,-3.41032057827014,-5.1720705864872425,36.83762518171163,1765.0928404973045,1802.0996191618608,1728.086061832748,-0.01379181158395848,0.01379181158395848,340265.2,324146.6
2021-12-08,1736.989114631824,1760.6714516867232,1738.4485728025318,1746.5223840266108,325760,1736.7985416560891,1756.5719410443212,1764.6719003465703,1775.9436396592193,1752.8058983895592,1761.3449420679121,-8.539043678352982,-4.436065198286708,-4.102978480066274,43.554894529507415,1764.6719003465703,1802.3503037440896,1726.993496949051,0.016467284651840552,0.016467284651840552,350409.2,316756.85
